long,lat,id,linea,estacion,numero_de_,destino_bo,lineas_de_,cierra_fin,escalera_p,escalera_m,ascensor,rampa,salvaescal,calle,altura,calle2,barrio,comuna,observacio,Objeto,dom_norma,dom_orig
-58.3974904547774,-34.5995551345576,219,D,FACULTAD DE MEDICINA,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Córdoba,2115,,Recoleta,Comuna 2,Vestíbulo intermedio,Boca de subte,CORDOBA AV. 2115,Córdoba 2115
-58.3981821955257,-34.5998417419274,220,D,FACULTAD DE MEDICINA,2,a Congreso de Tucumán,,False,False,False,True,False,False,Córdoba,2152,,Balvanera,Comuna 3,Andén a C. de Tucumán,Boca de subte,CORDOBA AV. 2152,Córdoba 2152
-58.3978367172056,-34.5996319359047,221,D,FACULTAD DE MEDICINA,1,Salida únicamente,,False,False,True,False,False,False,Córdoba,2160,,Balvanera,Comuna 3,Salida únicamente,Boca de subte,CORDOBA AV. 2160,Córdoba 2160
-58.4026575399618,-34.5944680479434,222,D,PUEYRREDON,2,Salida únicamente,H,False,False,True,False,False,False,Santa Fe,2514,,Recoleta,Comuna 2,Salida únicamente,Boca de subte,SANTA FE AV. 2514,Santa Fe 2514
-58.4025996493511,-34.5942718005731,223,D,PUEYRREDON,1,a Catedral y Congreso de Tucumán,H,False,True,False,False,False,False,Santa Fe,2517,,Recoleta,Comuna 2,Andén central,Boca de subte,SANTA FE AV. 2517,Santa Fe 2517
-58.4069805497395,-34.5919597934683,224,D,AGÜERO,4,Salida únicamente,,False,False,True,False,False,False,Santa Fe,2880,,Recoleta,Comuna 2,Salida únicamente,Boca de subte,SANTA FE AV. 2880,Santa Fe 2880
-58.4073631192015,-34.5916030289749,225,D,AGÜERO,2,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,2906,,Recoleta,Comuna 2,Pasillo intermedio,Boca de subte,SANTA FE AV. 2906,Santa Fe 2906
-58.4072064964015,-34.5914367326655,226,D,AGÜERO,1,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,2915,,Recoleta,Comuna 2,Pasillo intermedio,Boca de subte,SANTA FE AV. 2915,Santa Fe 2915
-58.40683166257,-34.5917979671415,227,D,AGÜERO,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,2885,,Recoleta,Comuna 2,Pasillo intermedio,Boca de subte,SANTA FE AV. 2885,Santa Fe 2885
-58.4109887714674,-34.5885675150876,228,D,BULNES,4,Salida únicamente,,False,False,True,False,False,False,Santa Fe,3256,,Palermo,Comuna 14,Salida únicamente,Boca de subte,SANTA FE AV. 3256,Santa Fe 3256
-58.4114660373987,-34.5882467588719,229,D,BULNES,2,a Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,3300,,Palermo,Comuna 14,Andén a C. de Tucumán,Boca de subte,SANTA FE AV. 3300,Santa Fe 3300
-58.4113153197248,-34.5880933931455,230,D,BULNES,1,a Catedral,,False,True,False,False,False,False,Santa Fe,3295,,Palermo,Comuna 14,Andén a Catedral,Boca de subte,SANTA FE AV. 3295,Santa Fe 3295
-58.4108701856101,-34.5881220607065,231,D,BULNES,3,a Catedral,,False,True,True,False,False,False,Santa Fe,3261,,Palermo,Comuna 14,Andén a Catedral,Boca de subte,SANTA FE AV. 3261,Santa Fe 3261
-58.4158345444851,-34.5853559602569,232,D,R.SCALABRINI ORTIZ,4,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,3684,,Palermo,Comuna 14,Pasillo intermedio,Boca de subte,SANTA FE AV. 3684,Santa Fe 3684
-58.4162387955436,-34.5852110342615,233,D,R.SCALABRINI ORTIZ,2,a Congreso de Tucumán,,False,True,False,False,False,False,Scalabrini,2494,,Palermo,Comuna 14,Andén a C. de Tucumán,Boca de subte,"SCALABRINI ORTIZ, RAUL AV. 2494",Scalabrini 2494
-58.4159890964988,-34.5849933355491,234,D,R.SCALABRINI ORTIZ,1,a Catedral,,False,True,False,False,False,False,Santa Fe,3711,,Palermo,Comuna 14,Andén a Catedral,Boca de subte,SANTA FE AV. 3711,Santa Fe 3711
-58.4156549019763,-34.5852172656747,235,D,R.SCALABRINI ORTIZ,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,3679,,Palermo,Comuna 14,Pasillo intermedio,Boca de subte,SANTA FE AV. 3679,Santa Fe 3679
-58.4203066667055,-34.5823129813471,236,D,PLAZA ITALIA,6,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,4002,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4002,Santa Fe 4002
-58.4204184791757,-34.5822433125852,237,D,PLAZA ITALIA,4,Salida únicamente,,True,False,True,False,False,False,Santa Fe,4026,,Palermo,Comuna 14,Salida únicamente,Boca de subte,SANTA FE AV. 4026,Santa Fe 4026
-58.4216861120757,-34.5813618056282,238,D,PLAZA ITALIA,2,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,4196,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4196,Santa Fe 4196
-58.421418203322,-34.5811730255418,239,D,PLAZA ITALIA,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,4193,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4193,Santa Fe 4193
-58.4214856326109,-34.5811281796147,240,D,PLAZA ITALIA,1,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,4195,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4195,Santa Fe 4195
-58.4201396687731,-34.5818657960186,241,D,PLAZA ITALIA,5,a Catedral y Congreso de Tucumán,,True,True,False,False,False,False,Santa Fe,4150,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4150,Santa Fe 4150
-58.426004712839,-34.578464777189,242,D,PALERMO,4,Salida únicamente,,False,False,True,False,False,False,Santa Fe,4636,,Palermo,Comuna 14,Salida únicamente,Boca de subte,SANTA FE AV. 4636,Santa Fe 4636
-58.4264205446066,-34.5783164864001,243,D,PALERMO,2,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,4700,,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4700,Santa Fe 4700
-58.4258330284275,-34.5782076558521,244,D,PALERMO,1,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,4719,1,Palermo,Comuna 14,Andén central,Boca de subte,SANTA FE AV. 4719,Santa Fe 4719
-58.434449056736,-34.5755772364387,245,D,MINISTRO CARRANZA - MIGUEL ABUELO,4,a Catedral y Congreso de Tucumán,,False,True,False,False,True,False,Arévalo,2400,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,AREVALO 2400,Arévalo 2400
-58.4340276953797,-34.5754651076776,246,D,MINISTRO CARRANZA - MIGUEL ABUELO,7,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,5271,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5271,Santa Fe 5271
-58.4342810462991,-34.5753357995399,247,D,MINISTRO CARRANZA - MIGUEL ABUELO,5,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,5319,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5319,Santa Fe 5319
-58.4345955217616,-34.5752041466816,248,D,MINISTRO CARRANZA - MIGUEL ABUELO,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Santa Fe,5321,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5321,Santa Fe 5321
-58.4348064426545,-34.5754239993773,249,D,MINISTRO CARRANZA - MIGUEL ABUELO,2,a Catedral y Congreso de Tucumán,,False,True,False,False,True,False,Santa Fe,5376,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,SANTA FE AV. 5376,Santa Fe 5376
-58.4441691603457,-34.5704510587263,250,D,OLLEROS,4,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Cabildo,714,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 714,Cabildo 714
-58.4441790235737,-34.5701283366683,251,D,OLLEROS,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Cabildo,715,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,CABILDO AV. 715,Cabildo 715
-58.44448550163,-34.5699784014409,252,D,OLLEROS,1,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Cabildo,759,,Palermo,Comuna 14,Vestíbulo intermedio,Boca de subte,CABILDO AV. 759,Cabildo 759
-58.4447000001069,-34.5701818943593,253,D,OLLEROS,2,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Cabildo,790,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 790,Cabildo 790
-58.4520650417045,-34.5664219819869,254,D,JOSE HERNANDEZ,4,a Catedral y Congreso de Tucumán,,False,True,False,False,False,True,Cabildo,1574,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 1574,Cabildo 1574
-58.4519465102039,-34.5661414211478,255,D,JOSE HERNANDEZ,3,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Cabildo,1577,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 1577,Cabildo 1577
-58.4523014527178,-34.5662841575709,256,D,JOSE HERNANDEZ,2,a Catedral y Congreso de Tucumán,,False,True,False,False,False,False,Cabildo,1594,,Colegiales,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 1594,Cabildo 1594
-58.4522957737519,-34.5659533166214,257,D,JOSE HERNANDEZ,1,Salida únicamente,,False,False,True,False,False,False,Cabildo,1621,,Belgrano,Comuna 13,Salida únicamente,Boca de subte,CABILDO AV. 1621,Cabildo 1621
-58.4559730336955,-34.5626472753414,258,D,JURAMENTO,5,Salida únicamente,,False,False,True,False,False,False,Cabildo,2015,,Belgrano,Comuna 13,Salida únicamente,Boca de subte,CABILDO AV. 2015,Cabildo 2015
-58.456327939588,-34.5626855295467,259,D,JURAMENTO,4,a Catedral y Congreso de Tucumán,,False,True,True,False,False,False,Cabildo,2040,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2040,Cabildo 2040
-58.45634761804,-34.5621971792245,260,D,JURAMENTO,1,Salida únicamente,,False,False,True,False,False,False,Cabildo,2077,,Belgrano,Comuna 13,Salida únicamente,Boca de subte,CABILDO AV. 2077,Cabildo 2077
-58.4566269228169,-34.5623419636406,261,D,JURAMENTO,2,a Catedral y Congreso de Tucumán,,False,True,True,False,False,False,Cabildo,2080,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2080,Cabildo 2080
-58.4561206929737,-34.5624637205422,262,D,JURAMENTO,3,a Catedral y Congreso de Tucumán,,False,False,False,True,False,False,Cabildo,2043,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2043,Cabildo 2043
-58.4619003597224,-34.5564204742561,263,D,CONGRESO DE TUCUMAN,8,a Catedral,,False,True,False,False,False,False,Cabildo,2802,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2802,Cabildo 2802
-58.4618526316835,-34.555915958057,264,D,CONGRESO DE TUCUMAN,3,a Catedral,,False,True,False,False,False,False,Cabildo,2831,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2831,Cabildo 2831
-58.4625303224064,-34.5557588310418,265,D,CONGRESO DE TUCUMAN,4,a Catedral,,False,True,True,False,False,False,Cabildo,2860,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2860,Cabildo 2860
-58.4620603352118,-34.5556976113423,266,D,CONGRESO DE TUCUMAN,1,a Catedral,,False,True,False,False,False,False,Cabildo,2869,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2869,Cabildo 2869
-58.4622470567245,-34.5560592339421,267,D,CONGRESO DE TUCUMAN,6,a Catedral,,False,True,True,False,False,False,Cabildo,2834,,Belgrano,Comuna 13,Vestíbulo intermedio,Boca de subte,CABILDO AV. 2834,Cabildo 2834
-58.3737281220748,-34.6094736710576,268,E,BOLIVAR,3,Salida únicamente,A-D,False,False,True,False,False,False,Presidente Julio Roca,516,,Monserrat,Comuna 1,Salida únicamente,Boca de subte,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 516",Presidente Julio Roca 516
-58.373422273533,-34.6091738071059,269,E,BOLIVAR,1,a Plaza de los Virreyes,A-D,False,True,False,False,False,False,Hipólito Yrigoyen,500,,Monserrat,Comuna 1,Andén a Plaza de los Virreyes,Boca de subte,"YRIGOYEN, HIPOLITO AV. 500",Hipólito Yrigoyen 500
-58.3736240226788,-34.6090178588667,270,E,BOLIVAR,2,a Plaza de los Virreyes,A-D,False,True,False,False,False,False,Hipólito Yrigoyen,501,,Monserrat,Comuna 1,Andén a Plaza de los Virreyes,Boca de subte,"YRIGOYEN, HIPOLITO 501",Hipólito Yrigoyen 501
-58.3747482059695,-34.6098236150873,271,E,BOLIVAR,4,a Plaza de los Virreyes,A-D,True,True,False,False,False,False,Perú,164,,Monserrat,Comuna 1,Andén a Plaza de los Virreyes,Boca de subte,PERU 164,Perú 164
-58.374459445909,-34.6101506854454,272,E,BOLIVAR,5,a Plaza de los Virreyes,A-D,True,True,False,False,False,False,Presidente Julio Roca,590,,Monserrat,Comuna 1,Andén a Plaza de los Virreyes,Boca de subte,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 590",Presidente Julio Roca 590
-58.3750247046932,-34.6106734712857,273,E,BOLIVAR,7,a Plaza de los Virreyes,A-D,True,True,False,False,False,False,Presidente Julio Roca,610,,Monserrat,Comuna 1,Andén a Plaza de los Virreyes,Boca de subte,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 610",Presidente Julio Roca 610
-58.3778251970928,-34.6127771037083,274,E,BELGRANO,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Belgrano,809,,Monserrat,Comuna 1,Vestíbulo intermedio,Boca de subte,BELGRANO AV. 809,Belgrano 809
-58.3778057448191,-34.6129713453355,275,E,BELGRANO,4,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Belgrano,802,,Monserrat,Comuna 1,Vestíbulo intermedio,Boca de subte,BELGRANO AV. 802,Belgrano 802
-58.3781575481961,-34.6127902121719,276,E,BELGRANO,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Belgrano,835,,Monserrat,Comuna 1,Vestíbulo intermedio,Boca de subte,BELGRANO AV. 835,Belgrano 835
-58.3781248256853,-34.6129863120864,277,E,BELGRANO,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Belgrano,836,,Monserrat,Comuna 1,Vestíbulo intermedio,Boca de subte,BELGRANO AV. 836,Belgrano 836
-58.3815928448773,-34.6182639095436,278,E,INDEPENDENCIA,4,Salida únicamente,C,False,False,True,False,False,False,Lima,875,,Constitucion,Comuna 1,Salida únicamente,Boca de subte,LIMA 875,Lima 875
-58.3816086370507,-34.6179693710116,279,E,INDEPENDENCIA,2,a Retiro y Plaza de los Virreyes,C,False,True,False,False,False,False,Lima,845,,Constitucion,Comuna 1,Vestíbulo intermedio,Boca de subte,LIMA 845,Lima 845
-58.3853503044593,-34.622264228627,280,E,SAN JOSE,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,1369,,Constitucion,Comuna 1,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 1369,San Juan 1369
-58.3848887025854,-34.6222424138766,281,E,SAN JOSE,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,1329,,Constitucion,Comuna 1,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 1329,San Juan 1329
-58.3913491808363,-34.6229631135916,282,E,ENTRE RIOS - RODOLFO WALSH,4,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Entre Ríos,1216,,Constitucion,Comuna 1,Vestíbulo intermedio,Boca de subte,ENTRE RIOS AV. 1216,Entre Ríos 1216
-58.3915903719522,-34.6229787563849,283,E,ENTRE RIOS - RODOLFO WALSH,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Entre Ríos,1217,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,ENTRE RIOS AV. 1217,Entre Ríos 1217
-58.39138162646,-34.6224847670026,284,E,ENTRE RIOS - RODOLFO WALSH,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Entre Ríos,1184,,Constitucion,Comuna 1,Vestíbulo intermedio,Boca de subte,ENTRE RIOS AV. 1184,Entre Ríos 1184
-58.4030860436761,-34.6237918942857,285,E,JUJUY,1,a Retiro y Plaza de los Virreyes,H,False,True,False,False,False,False,San Juan,2743,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 2743,San Juan 2743
-58.4026859437426,-34.6237351721855,286,E,JUJUY,3,a Retiro y Plaza de los Virreyes,H,False,True,False,False,False,False,San Juan,2705,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 2705,San Juan 2705
-58.4027333449737,-34.6239460923339,287,E,JUJUY,4,a Retiro y Plaza de los Virreyes,H,False,True,False,False,False,False,San Juan,2730,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 2730,San Juan 2730
-58.4031550849783,-34.6239998306524,288,E,JUJUY,2,a Retiro y Plaza de los Virreyes,H,False,True,False,False,False,False,San Juan,2764,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 2764,San Juan 2764
-58.4095253374491,-34.6245886106229,289,E,URQUIZA,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,3141,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 3141,San Juan 3141
-58.4098655565043,-34.6246179229059,290,E,URQUIZA,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,3161,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 3161,San Juan 3161
-58.4094886214233,-34.6247692287559,291,E,URQUIZA,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,3144,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 3144,San Juan 3144
-58.4159629809248,-34.6256936130946,292,E,BOEDO,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Boedo,1014,,Boedo,Comuna 5,Andén central,Boca de subte,BOEDO AV. 1014,Boedo 1014
-58.4161925832396,-34.6257183647322,293,E,BOEDO,4,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Boedo,1011,,Boedo,Comuna 5,Andén central,Boca de subte,BOEDO AV. 1011,Boedo 1011
-58.4160071074626,-34.6251221466679,294,E,BOEDO,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Boedo,966,,Boedo,Comuna 5,Andén central,Boca de subte,BOEDO AV. 966,Boedo 966
-58.4162345821305,-34.6251784064491,295,E,BOEDO,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Boedo,981,,Boedo,Comuna 5,Andén central,Boca de subte,BOEDO AV. 981,Boedo 981
-58.4262100846352,-34.6270277917737,296,E,AV. LA PLATA,6,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,4370,,Boedo,Comuna 5,Andén central,Boca de subte,SAN JUAN AV. 4370,San Juan 4370
-58.4264609761361,-34.6270642564661,297,E,AV. LA PLATA,4,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,4396,,Boedo,Comuna 5,Andén central,Boca de subte,SAN JUAN AV. 4396,San Juan 4396
-58.4262555030037,-34.6268244714352,298,E,AV. LA PLATA,5,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,4361,,Boedo,Comuna 5,Andén central,Boca de subte,SAN JUAN AV. 4361,San Juan 4361
-58.4265102326332,-34.6268641546454,299,E,AV. LA PLATA,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,San Juan,4397,,Boedo,Comuna 5,Andén central,Boca de subte,SAN JUAN AV. 4397,San Juan 4397
-58.4270133018146,-34.6269415966411,300,E,AV. LA PLATA,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Directorio,11,,Caballito,Comuna 6,Andén central,Boca de subte,DIRECTORIO AV. 11,Directorio 11
-58.4269734392698,-34.6271297133196,301,E,AV. LA PLATA,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Directorio,12,,Parque Chacabuco,Comuna 7,Andén central,Boca de subte,DIRECTORIO AV. 12,Directorio 12
-58.4338648437152,-34.628265919314,302,E,JOSE MARIA MORENO,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,José María Moreno,813,,Parque Chacabuco,Comuna 7,Vestíbulo intermedio,Boca de subte,"MORENO, JOSE MARIA AV. 813",José María Moreno 813
-58.4339721567684,-34.6278378789258,303,E,JOSE MARIA MORENO,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,José María Moreno,793,,Caballito,Comuna 6,Vestíbulo intermedio,Boca de subte,"MORENO, JOSE MARIA AV. 793",José María Moreno 793
-58.4337522229828,-34.6278038348005,304,E,JOSE MARIA MORENO,3,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,José María Moreno,790,,Caballito,Comuna 6,Vestíbulo intermedio,Boca de subte,"MORENO, JOSE MARIA AV. 790",José María Moreno 790
-58.4335242877126,-34.62807349734,305,E,JOSE MARIA MORENO,4,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Directorio,486,,Parque Chacabuco,Comuna 7,Vestíbulo intermedio,Boca de subte,DIRECTORIO AV. 486,Directorio 486
-58.4420263060704,-34.6308228303251,306,E,EMILIO MITRE,2,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Eva Perón,1193,,Parque Chacabuco,Comuna 7,Vestíbulo intermedio,Boca de subte,"PERON, EVA AV. 1193",Eva Perón 1193
-58.4420728587085,-34.6314542683564,307,E,EMILIO MITRE,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Emilio Mitre,855,,Parque Chacabuco,Comuna 7,Vestíbulo intermedio,Boca de subte,"MITRE, EMILIO 855",Emilio Mitre 855
-58.4501239524895,-34.6364380641018,308,E,MEDALLA MILAGROSA,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Eva Perón,1953,,Parque Chacabuco,Comuna 7,Vestíbulo intermedio,Boca de subte,"PERON, EVA AV. 1953",Eva Perón 1953
-58.4578925044446,-34.6398459655059,309,E,VARELA,1,a Retiro y Plaza de los Virreyes,,False,True,False,False,False,False,Varela,940,,Flores,Comuna 7,Vestíbulo intermedio,Boca de subte,VARELA AV. 940,Varela 940
-58.4614828150678,-34.643042644561,310,E,PLAZA DE LOS VIRREYES - EVA PERÓN,1,a Retiro,P,False,True,False,False,False,False,Lafuente,1150,,Flores,Comuna 7,Andén a Bolívar,Boca de subte,LAFUENTE AV. 1150,Lafuente 1150
-58.406187718476,-34.6090509666734,311,H,ONCE - 30 DE DICIEMBRE,2,a Las Heras y Hospitales,A,False,True,True,False,False,False,Pueyrredón,100,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,PUEYRREDON AV. 100,Pueyrredón 100
-58.4058954169208,-34.6089465827955,312,H,ONCE - 30 DE DICIEMBRE,1,a Las Heras y Hospitales,A,False,True,False,False,False,False,Pueyrredón,91,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,PUEYRREDON AV. 91,Pueyrredón 91
-58.4058671917327,-34.6092831132795,313,H,ONCE - 30 DE DICIEMBRE,5,a Las Heras y Hospitales,A,False,True,False,False,False,False,Pueyrredón,59,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,PUEYRREDON AV. 59,Pueyrredón 59
-58.4058766919082,-34.6091130259712,314,H,ONCE - 30 DE DICIEMBRE,3,a Las Heras y Hospitales,A,False,False,False,True,False,False,Pueyrredón,79,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,PUEYRREDON AV. 79,Pueyrredón 79
-58.404694449722,-34.6149425821075,315,H,VENEZUELA,1,Salida únicamente,,False,False,True,False,False,False,Jujuy,422,,Balvanera,Comuna 3,Salida únicamente,Boca de subte,JUJUY AV. 422,Jujuy 422
-58.4049356586286,-34.6149819154542,316,H,VENEZUELA,2,Salida únicamente,,False,False,True,False,False,False,Jujuy,425,,Balvanera,Comuna 3,Salida únicamente,Boca de subte,JUJUY AV. 425,Jujuy 425
-58.4045278034955,-34.615519414736,317,H,VENEZUELA,3,a Las Heras y Hospitales,,False,True,False,False,False,False,Jujuy,482,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,JUJUY AV. 482,Jujuy 482
-58.4047663532823,-34.6155646609541,318,H,VENEZUELA,6,a Las Heras y Hospitales,,False,True,False,False,False,False,Jujuy,487,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,JUJUY AV. 487,Jujuy 487
-58.4048567125294,-34.6152525927064,319,H,VENEZUELA,4,a Las Heras y Hospitales,,False,False,False,True,False,False,jujuy,449,,Balvanera,Comuna 3,Vestíbulo intermedio,Boca de subte,JUJUY AV. 449,jujuy 449
-58.401572467648,-34.623603392805,320,H,HUMBERTO 1°,7,a Las Heras y Hospitales,,False,True,False,False,False,False,San Juan,2647,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,SAN JUAN AV. 2647,San Juan 2647
-58.402221752427,-34.6230165440874,321,H,HUMBERTO 1°,3,Salida únicamente,,True,False,True,False,False,False,Jujuy,1142,,San Cristobal,Comuna 3,Salida únicamente,Boca de subte,JUJUY AV. 1142,Jujuy 1142
-58.4024779976517,-34.6230169883364,322,H,HUMBERTO 1°,2,a Las Heras y Hospitales,,True,True,False,False,False,False,Jujuy,1133,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,JUJUY AV. 1133,Jujuy 1133
-58.4021879223851,-34.6224734665026,323,H,HUMBERTO 1°,1,a Las Heras y Hospitales,,True,True,False,False,False,False,Humberto 1°,2666,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,HUMBERTO 1° 2666,Humberto 1° 2666
-58.4021541920652,-34.6232750395688,324,H,HUMBERTO 1°,5,a Las Heras y Hospitales,,False,False,False,True,False,False,Jujuy,1197,,San Cristobal,Comuna 3,Vestíbulo intermedio,Boca de subte,JUJUY AV. 1197,Jujuy 1197
-58.4011606017968,-34.6290252823082,325,H,INCLAN - MEZQUITA AL AHMAD,2,a Las Heras y Hospitales,,False,True,False,False,False,False,Jujuy,1615,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,JUJUY AV. 1615,Jujuy 1615
-58.4009183480936,-34.6289961034967,326,H,INCLAN - MEZQUITA AL AHMAD,1,Salida únicamente,,False,False,True,False,False,False,Jujuy,1618,,Parque Patricios,Comuna 4,Salida únicamente,Boca de subte,JUJUY AV. 1618,Jujuy 1618
-58.4007908061752,-34.6297881750776,327,H,INCLAN - MEZQUITA AL AHMAD,3,a Las Heras y Hospitales,,True,True,False,False,False,False,Jujuy,1680,,Parque Patricios,Comuna 4,Vestíbulo intermedio,Boca de subte,JUJUY AV. 1680,Jujuy 1680
-58.4010268241674,-34.6298206491965,328,H,INCLAN - MEZQUITA AL AHMAD,6,Salida únicamente,,True,False,True,False,False,False,Jujuy,1691,,Parque Patricios,Comuna 4,Salida únicamente,Boca de subte,JUJUY AV. 1691,Jujuy 1691
